coverage_type,category,coverage_score,product1_name,product1_url,product1_price,product1_rating,product2_name,product2_url,product2_price,product2_rating,product1_reviews,product2_reviews,price_difference,rating_difference,price_difference_pct,rating_difference_pct
price_coverage,Video Projectors,1.2000000000000002,Epson PowerLite 585W LCD Projector - HDTV - 16:10,${env.wa_shopping_url}epson-powerlite-585w-lcd-projector-hdtv-16-10.html,399.99,73,"ViewSonic PJD6345 XGA 1024x768 DLP Projector with LAN Control, Wired and Wireless LAN Display (Black)",${env.wa_shopping_url}viewsonic-pjd6345-xga-1024x768-dlp-projector-with-lan-control-wired-and-wireless-lan-display-black.html,764.1,73,3,8,364.11,0,0.47652139772281116,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson PowerLite 585W LCD Projector - HDTV - 16:10,${env.wa_shopping_url}epson-powerlite-585w-lcd-projector-hdtv-16-10.html,399.99,73,"BenQ HT5550 True 4K UHD Home Theater Projector with HDR-PRO | 100% DCI-P3 & 100% Rec. 709 for Best Colors | Frame Interpolation for Fluid Picture, Black",${env.wa_shopping_url}benq-ht5550-true-4k-uhd-home-theater-projector-with-hdr-pro-100-dci-p3-100-rec-709-for-best-colors-frame-interpolation-for-fluid-picture-black.html,2661.23,73,3,12,2261.24,0,0.8496973204119899,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson POWERLITE 475W PowerLite 475W Multimedia Projector,${env.wa_shopping_url}epson-powerlite-475w-powerlite-475w-multimedia-projector.html,458.0,100,Mitsubishi  DLP Projector (XD90U),${env.wa_shopping_url}mitsubishi-dlp-projector-xd90u.html,599.95,100,2,1,141.95000000000005,0,0.2366030502541879,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson POWERLITE 475W PowerLite 475W Multimedia Projector,${env.wa_shopping_url}epson-powerlite-475w-powerlite-475w-multimedia-projector.html,458.0,100,Epson PowerLite 109W LCD Projector - 16:10,${env.wa_shopping_url}epson-powerlite-109w-lcd-projector-16-10.html,815.92,100,2,1,357.91999999999996,0,0.4386704578880282,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson POWERLITE 475W PowerLite 475W Multimedia Projector,${env.wa_shopping_url}epson-powerlite-475w-powerlite-475w-multimedia-projector.html,458.0,100,BenQ MU686 High Brightness Low Noise Business Projector with WUXGA for Wireless Presentation Projector,${env.wa_shopping_url}benq-mu686-high-brightness-low-noise-business-projector-with-wuxga-for-wireless-presentation-projector.html,869.99,100,2,1,411.99,0,0.47355716732376235,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson POWERLITE 475W PowerLite 475W Multimedia Projector,${env.wa_shopping_url}epson-powerlite-475w-powerlite-475w-multimedia-projector.html,458.0,100,BenQ SX920 DLP Projector,${env.wa_shopping_url}benq-sx920-dlp-projector.html,1199.99,100,2,1,741.99,0,0.6183301527512729,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson POWERLITE 475W PowerLite 475W Multimedia Projector,${env.wa_shopping_url}epson-powerlite-475w-powerlite-475w-multimedia-projector.html,458.0,100,"Optoma UHL55 Portable LED UHD 4K Smart Projector,Compatible with Alexa - (Renewed)",${env.wa_shopping_url}optoma-uhl55-portable-led-uhd-4k-smart-projector-compatible-with-alexa-renewed.html,1790.0,100,2,3,1332.0,0,0.7441340782122905,0.0
price_coverage,Video Projectors,1.2000000000000002,Mitsubishi  DLP Projector (XD90U),${env.wa_shopping_url}mitsubishi-dlp-projector-xd90u.html,599.95,100,Epson PowerLite 109W LCD Projector - 16:10,${env.wa_shopping_url}epson-powerlite-109w-lcd-projector-16-10.html,815.92,100,1,1,215.9699999999999,0,0.26469506814393556,0.0
price_coverage,Video Projectors,1.2000000000000002,Mitsubishi  DLP Projector (XD90U),${env.wa_shopping_url}mitsubishi-dlp-projector-xd90u.html,599.95,100,BenQ MU686 High Brightness Low Noise Business Projector with WUXGA for Wireless Presentation Projector,${env.wa_shopping_url}benq-mu686-high-brightness-low-noise-business-projector-with-wuxga-for-wireless-presentation-projector.html,869.99,100,1,1,270.03999999999996,0,0.31039437234910744,0.0
price_coverage,Video Projectors,1.2000000000000002,Mitsubishi  DLP Projector (XD90U),${env.wa_shopping_url}mitsubishi-dlp-projector-xd90u.html,599.95,100,BenQ SX920 DLP Projector,${env.wa_shopping_url}benq-sx920-dlp-projector.html,1199.99,100,1,1,600.04,0,0.5000375003125026,0.0
price_coverage,Video Projectors,1.2000000000000002,Mitsubishi  DLP Projector (XD90U),${env.wa_shopping_url}mitsubishi-dlp-projector-xd90u.html,599.95,100,"Optoma UHL55 Portable LED UHD 4K Smart Projector,Compatible with Alexa - (Renewed)",${env.wa_shopping_url}optoma-uhl55-portable-led-uhd-4k-smart-projector-compatible-with-alexa-renewed.html,1790.0,100,1,3,1190.05,0,0.6648324022346368,0.0
price_coverage,Video Projectors,1.2000000000000002,"ViewSonic PJD6345 XGA 1024x768 DLP Projector with LAN Control, Wired and Wireless LAN Display (Black)",${env.wa_shopping_url}viewsonic-pjd6345-xga-1024x768-dlp-projector-with-lan-control-wired-and-wireless-lan-display-black.html,764.1,73,"BenQ HT5550 True 4K UHD Home Theater Projector with HDR-PRO | 100% DCI-P3 & 100% Rec. 709 for Best Colors | Frame Interpolation for Fluid Picture, Black",${env.wa_shopping_url}benq-ht5550-true-4k-uhd-home-theater-projector-with-hdr-pro-100-dci-p3-100-rec-709-for-best-colors-frame-interpolation-for-fluid-picture-black.html,2661.23,73,8,12,1897.13,0,0.71287712824521,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson PowerLite 109W LCD Projector - 16:10,${env.wa_shopping_url}epson-powerlite-109w-lcd-projector-16-10.html,815.92,100,BenQ MU686 High Brightness Low Noise Business Projector with WUXGA for Wireless Presentation Projector,${env.wa_shopping_url}benq-mu686-high-brightness-low-noise-business-projector-with-wuxga-for-wireless-presentation-projector.html,869.99,100,1,1,54.07000000000005,0,0.06215013965677772,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson PowerLite 109W LCD Projector - 16:10,${env.wa_shopping_url}epson-powerlite-109w-lcd-projector-16-10.html,815.92,100,BenQ SX920 DLP Projector,${env.wa_shopping_url}benq-sx920-dlp-projector.html,1199.99,100,1,1,384.07000000000005,0,0.32006100050833763,0.0
price_coverage,Video Projectors,1.2000000000000002,Epson PowerLite 109W LCD Projector - 16:10,${env.wa_shopping_url}epson-powerlite-109w-lcd-projector-16-10.html,815.92,100,"Optoma UHL55 Portable LED UHD 4K Smart Projector,Compatible with Alexa - (Renewed)",${env.wa_shopping_url}optoma-uhl55-portable-led-uhd-4k-smart-projector-compatible-with-alexa-renewed.html,1790.0,100,1,3,974.08,0,0.5441787709497207,0.0
price_coverage,Video Projectors,1.2000000000000002,BenQ MU686 High Brightness Low Noise Business Projector with WUXGA for Wireless Presentation Projector,${env.wa_shopping_url}benq-mu686-high-brightness-low-noise-business-projector-with-wuxga-for-wireless-presentation-projector.html,869.99,100,BenQ SX920 DLP Projector,${env.wa_shopping_url}benq-sx920-dlp-projector.html,1199.99,100,1,1,330.0,0,0.27500229168576407,0.0
price_coverage,Video Projectors,1.2000000000000002,BenQ MU686 High Brightness Low Noise Business Projector with WUXGA for Wireless Presentation Projector,${env.wa_shopping_url}benq-mu686-high-brightness-low-noise-business-projector-with-wuxga-for-wireless-presentation-projector.html,869.99,100,"Optoma UHL55 Portable LED UHD 4K Smart Projector,Compatible with Alexa - (Renewed)",${env.wa_shopping_url}optoma-uhl55-portable-led-uhd-4k-smart-projector-compatible-with-alexa-renewed.html,1790.0,100,1,3,920.01,0,0.5139720670391061,0.0
price_coverage,Video Projectors,1.2000000000000002,BenQ SX920 DLP Projector,${env.wa_shopping_url}benq-sx920-dlp-projector.html,1199.99,100,"Optoma UHL55 Portable LED UHD 4K Smart Projector,Compatible with Alexa - (Renewed)",${env.wa_shopping_url}optoma-uhl55-portable-led-uhd-4k-smart-projector-compatible-with-alexa-renewed.html,1790.0,100,1,3,590.01,0,0.3296145251396648,0.0
price_coverage,Earbud Headphones,1.0,sephia Sp3060VC Earbuds Wired in Ear Headphones with Microphone Noise Isolating Ear Bud Tips Enhanced Bass Case 3.5mm Earphone Jack 3.9 Feet Long Cord for Smartphones Laptops Tablets Computers,${env.wa_shopping_url}sephia-sp3060vc-earbuds-wired-in-ear-headphones-with-microphone-noise-isolating-ear-bud-tips-enhanced-bass-case-3-5mm-earphone-jack-3-9-feet-long-cord-for-smartphones-laptops-tablets-computers.html,15.95,82,"True Wireless Earbuds Bluetooth 5.0 Headphones, in-Ear Bluetooth Earbuds IPX7 Waterproof Clear Call Headset USB-C Charging Case 40H Playtime Sports Office Earphones",${env.wa_shopping_url}true-wireless-earbuds-bluetooth-5-0-headphones-in-ear-bluetooth-earbuds-ipx7-waterproof-clear-call-headset-usb-c-charging-case-40h-playtime-sports-office-earphones.html,32.8,82,12,12,16.849999999999998,0,0.5137195121951219,0.0
price_coverage,Earbud Headphones,1.0,sephia Sp3060VC Earbuds Wired in Ear Headphones with Microphone Noise Isolating Ear Bud Tips Enhanced Bass Case 3.5mm Earphone Jack 3.9 Feet Long Cord for Smartphones Laptops Tablets Computers,${env.wa_shopping_url}sephia-sp3060vc-earbuds-wired-in-ear-headphones-with-microphone-noise-isolating-ear-bud-tips-enhanced-bass-case-3-5mm-earphone-jack-3-9-feet-long-cord-for-smartphones-laptops-tablets-computers.html,15.95,82,"HELM True Wireless Bluetooth 5.0 Headphones, Earbuds, Audiophile HiFi Sound, Qualcomm aptX, Comfort Secure Fit, Sport Sweatproof, 6 Hrs Play Time +30 Hrs w/Charging Case, Dual Mics, Auto-Pairing",${env.wa_shopping_url}helm-true-wireless-bluetooth-5-0-headphones-earbuds-audiophile-hifi-sound-qualcomm-aptx-comfort-secure-fit-sport-sweatproof-6-hrs-play-time-30-hrs-w-charging-case-dual-mics-auto-pairing.html,79.0,82,12,12,63.05,0,0.7981012658227847,0.0
price_coverage,Earbud Headphones,1.0,"True Wireless Earbuds Bluetooth 5.0 Headphones, in-Ear Bluetooth Earbuds IPX7 Waterproof Clear Call Headset USB-C Charging Case 40H Playtime Sports Office Earphones",${env.wa_shopping_url}true-wireless-earbuds-bluetooth-5-0-headphones-in-ear-bluetooth-earbuds-ipx7-waterproof-clear-call-headset-usb-c-charging-case-40h-playtime-sports-office-earphones.html,32.8,82,"HELM True Wireless Bluetooth 5.0 Headphones, Earbuds, Audiophile HiFi Sound, Qualcomm aptX, Comfort Secure Fit, Sport Sweatproof, 6 Hrs Play Time +30 Hrs w/Charging Case, Dual Mics, Auto-Pairing",${env.wa_shopping_url}helm-true-wireless-bluetooth-5-0-headphones-earbuds-audiophile-hifi-sound-qualcomm-aptx-comfort-secure-fit-sport-sweatproof-6-hrs-play-time-30-hrs-w-charging-case-dual-mics-auto-pairing.html,79.0,82,12,12,46.2,0,0.5848101265822785,0.0
price_coverage,Earbud Headphones,1.0,"Jabra Elite Active 65t Earbuds – True Wireless Earbuds with Charging Case, Copper Red – Bluetooth Earbuds with a Secure Fit and Superior Sound, Long Battery Life and More (Renewed)",${env.wa_shopping_url}jabra-elite-active-65t-earbuds-true-wireless-earbuds-with-charging-case-copper-red-bluetooth-earbuds-with-a-secure-fit-and-superior-sound-long-battery-life-and-more-renewed.html,49.99,60,"Plantronics BackBeat FIT 3100 True Wireless Earbuds, Sweatproof and Waterproof in Ear Workout Headphones, Black (Renewed)",${env.wa_shopping_url}plantronics-backbeat-fit-3100-true-wireless-earbuds-sweatproof-and-waterproof-in-ear-workout-headphones-black-renewed.html,59.95,60,2,81,9.96,0,0.16613844870725605,0.0
price_coverage,Earbud Headphones,1.0,"Jabra Elite Active 65t Earbuds – True Wireless Earbuds with Charging Case, Copper Red – Bluetooth Earbuds with a Secure Fit and Superior Sound, Long Battery Life and More (Renewed)",${env.wa_shopping_url}jabra-elite-active-65t-earbuds-true-wireless-earbuds-with-charging-case-copper-red-bluetooth-earbuds-with-a-secure-fit-and-superior-sound-long-battery-life-and-more-renewed.html,49.99,60,Wireless V5 Bluetooth Earbuds Works for Apple iPhone 12/12 Pro/12 Pro Max/12 Mini with Charging case for in Ear Headphones. (V5.0 Black),${env.wa_shopping_url}wireless-v5-bluetooth-earbuds-works-for-apple-iphone-12-12-pro-12-pro-max-12-mini-with-charging-case-for-in-ear-headphones-v5-0-black.html,62.69,60,2,4,12.699999999999996,0,0.202584144201627,0.0
price_coverage,Earbud Headphones,1.0,"Plantronics BackBeat FIT 3100 True Wireless Earbuds, Sweatproof and Waterproof in Ear Workout Headphones, Black (Renewed)",${env.wa_shopping_url}plantronics-backbeat-fit-3100-true-wireless-earbuds-sweatproof-and-waterproof-in-ear-workout-headphones-black-renewed.html,59.95,60,Wireless V5 Bluetooth Earbuds Works for Apple iPhone 12/12 Pro/12 Pro Max/12 Mini with Charging case for in Ear Headphones. (V5.0 Black),${env.wa_shopping_url}wireless-v5-bluetooth-earbuds-works-for-apple-iphone-12-12-pro-12-pro-max-12-mini-with-charging-case-for-in-ear-headphones-v5-0-black.html,62.69,60,81,4,2.739999999999995,0,0.04370713032381552,0.0
price_coverage,Over-Ear Headphones,1.0,Focal Focal Elegia Closed-Back Circum-Aural Headphones (Black),${env.wa_shopping_url}focal-focal-elegia-closed-back-circum-aural-headphones-black.html,529.95,90,Amazrock High Definition Headphone Wireless Bluetooth (Super Bass) - AB18 HD Bluetooth Over The Ear Headphones with Microphone | Noise Isolation - High end Driver | 42 Hour Playtime | 50mm Driver,${env.wa_shopping_url}amazrock-high-definition-headphone-wireless-bluetooth-super-bass-ab18-hd-bluetooth-over-the-ear-headphones-with-microphone-noise-isolation-high-end-driver-42-hour-playtime-50mm-driver.html,99.8,90,3,12,430.15000000000003,0,0.8116803472025663,0.0
price_coverage,Over-Ear Headphones,1.0,Focal Focal Elegia Closed-Back Circum-Aural Headphones (Black),${env.wa_shopping_url}focal-focal-elegia-closed-back-circum-aural-headphones-black.html,529.95,90,Talent RF-309 Silent Disco 3 Channel Headphones with 3 Color LED (Single Pair),${env.wa_shopping_url}talent-rf-309-silent-disco-3-channel-headphones-with-3-color-led-single-pair.html,49.0,90,3,4,480.95000000000005,0,0.9075384470233041,0.0
price_coverage,Over-Ear Headphones,1.0,Lenovo Headset - Wireless - Bluetooth - Over-The-Head - Noise Canceling,${env.wa_shopping_url}lenovo-headset-wireless-bluetooth-over-the-head-noise-canceling.html,149.38,60,"Avantree HT4189 40Hrs Wireless Headphones Set for TV Watching with Bluetooth Transmitter (Digital Optical AUX RCA), No Delay, Dual Link Support, High Volume Over Ear Headset for Seniors, Long Range",${env.wa_shopping_url}avantree-ht4189-40hrs-wireless-headphones-set-for-tv-watching-with-bluetooth-transmitter-digital-optical-aux-rca-no-delay-dual-link-support-high-volume-over-ear-headset-for-seniors-long-range.html,99.99,60,4,12,49.39,0,0.33063328424153166,0.0
price_coverage,Over-Ear Headphones,1.0,Lenovo Headset - Wireless - Bluetooth - Over-The-Head - Noise Canceling,${env.wa_shopping_url}lenovo-headset-wireless-bluetooth-over-the-head-noise-canceling.html,149.38,60,"Rolling Stones x V-MODA Crossfade 2 Wireless Over-Ear Headphone in Black, Classic Licks (RSTONES-Classic)",${env.wa_shopping_url}rolling-stones-x-v-moda-crossfade-2-wireless-over-ear-headphone-in-black-classic-licks-rstones-classic.html,279.99,60,4,12,130.61,0,0.4664809457480625,0.0
price_coverage,Over-Ear Headphones,1.0,"TECNO Bluetooth Headphones with Microphone, Wireless Over Ear Bluetooth Headphones, Deep Bass Memory Foam Ear Cups Headphones Wireless Bluetooth with Portable Case for Travel Home Office, N1",${env.wa_shopping_url}tecno-bluetooth-headphones-with-microphone-wireless-over-ear-bluetooth-headphones-deep-bass-memory-foam-ear-cups-headphones-wireless-bluetooth-with-portable-case-for-travel-home-office-n1.html,39.99,87,SONY WH1000XM3 Bluetooth Wireless Noise Canceling Headphones Silver WH-1000XM3/S (Renewed),${env.wa_shopping_url}sony-wh1000xm3-bluetooth-wireless-noise-canceling-headphones-silver-wh-1000xm3-s-renewed.html,244.97,87,12,12,204.98,0,0.8367555210842144,0.0
price_coverage,Over-Ear Headphones,1.0,"TECNO Bluetooth Headphones with Microphone, Wireless Over Ear Bluetooth Headphones, Deep Bass Memory Foam Ear Cups Headphones Wireless Bluetooth with Portable Case for Travel Home Office, N1",${env.wa_shopping_url}tecno-bluetooth-headphones-with-microphone-wireless-over-ear-bluetooth-headphones-deep-bass-memory-foam-ear-cups-headphones-wireless-bluetooth-with-portable-case-for-travel-home-office-n1.html,39.99,87,COUGAR VM410 Ultra Lightweight Over-Ear Headset,${env.wa_shopping_url}cougar-vm410-ultra-lightweight-over-ear-headset.html,49.4,87,12,3,9.409999999999997,0,0.1904858299595141,0.0
price_coverage,Over-Ear Headphones,1.0,Focal Celestee High-End Closed-Back Over-Ear Wired Headphones,${env.wa_shopping_url}focal-celestee-high-end-closed-back-over-ear-wired-headphones.html,999.0,82,"Bone Conduction Headphones - Mojawa Wireless Earphones Bluetooth Headphones w/Reflective Strips, Open Ear Headphones IP67 Waterproof Noise-Cancellation Prevent Sound Leakage for Sport Running Meeting",${env.wa_shopping_url}bone-conduction-headphones-mojawa-wireless-earphones-bluetooth-headphones-w-reflective-strips-open-ear-headphones-ip67-waterproof-noise-cancellation-prevent-sound-leakage-for-sport-running-meeting.html,99.99,82,12,12,899.01,0,0.8999099099099099,0.0
price_coverage,Over-Ear Headphones,1.0,Amazrock High Definition Headphone Wireless Bluetooth (Super Bass) - AB18 HD Bluetooth Over The Ear Headphones with Microphone | Noise Isolation - High end Driver | 42 Hour Playtime | 50mm Driver,${env.wa_shopping_url}amazrock-high-definition-headphone-wireless-bluetooth-super-bass-ab18-hd-bluetooth-over-the-ear-headphones-with-microphone-noise-isolation-high-end-driver-42-hour-playtime-50mm-driver.html,99.8,90,Talent RF-309 Silent Disco 3 Channel Headphones with 3 Color LED (Single Pair),${env.wa_shopping_url}talent-rf-309-silent-disco-3-channel-headphones-with-3-color-led-single-pair.html,49.0,90,12,4,50.8,0,0.5090180360721442,0.0
price_coverage,Over-Ear Headphones,1.0,"Ulian Over Ear Headphones Wireless Bluetooth Headphones & Loudspeaker, Over-Ear Headset Noise Cancelling Headphones,40 Hours Playtime,3 Modes for Travel/Work, MH5 Black",${env.wa_shopping_url}ulian-over-ear-headphones-wireless-bluetooth-headphones-loudspeaker-over-ear-headset-noise-cancelling-headphones-40-hours-playtime-3-modes-for-travel-work-mh5-black.html,19.99,100,Srhythm NC35 Noise Cancelling Headphones Real Over Ear Wireless Lightweight Durable Foldable Bluetooth Headset Bundles with Protein Leather Earpads Replacement Memory Foam Cushions,${env.wa_shopping_url}srhythm-nc35-noise-cancelling-headphones-real-over-ear-wireless-lightweight-durable-foldable-bluetooth-headset-bundles-with-protein-leather-earpads-replacement-memory-foam-cushions.html,79.99,100,2,1,60.0,0,0.750093761720215,0.0
price_coverage,Over-Ear Headphones,1.0,"Ulian Over Ear Headphones Wireless Bluetooth Headphones & Loudspeaker, Over-Ear Headset Noise Cancelling Headphones,40 Hours Playtime,3 Modes for Travel/Work, MH5 Black",${env.wa_shopping_url}ulian-over-ear-headphones-wireless-bluetooth-headphones-loudspeaker-over-ear-headset-noise-cancelling-headphones-40-hours-playtime-3-modes-for-travel-work-mh5-black.html,19.99,100,Denon AH-D5200 Over-Ear Headphones,${env.wa_shopping_url}denon-ah-d5200-over-ear-headphones.html,699.0,100,2,3,679.01,0,0.9714020028612304,0.0
price_coverage,Over-Ear Headphones,1.0,"Avantree HT4189 40Hrs Wireless Headphones Set for TV Watching with Bluetooth Transmitter (Digital Optical AUX RCA), No Delay, Dual Link Support, High Volume Over Ear Headset for Seniors, Long Range",${env.wa_shopping_url}avantree-ht4189-40hrs-wireless-headphones-set-for-tv-watching-with-bluetooth-transmitter-digital-optical-aux-rca-no-delay-dual-link-support-high-volume-over-ear-headset-for-seniors-long-range.html,99.99,60,"Rolling Stones x V-MODA Crossfade 2 Wireless Over-Ear Headphone in Black, Classic Licks (RSTONES-Classic)",${env.wa_shopping_url}rolling-stones-x-v-moda-crossfade-2-wireless-over-ear-headphone-in-black-classic-licks-rstones-classic.html,279.99,60,12,12,180.0,0,0.6428801028608164,0.0
price_coverage,Over-Ear Headphones,1.0,"Bone Conduction Headphones, Open-Ear Wireless Sports Headsets Bluetooth 5.0 Light Weight Bone Conduction Headphones for Sports.",${env.wa_shopping_url}bone-conduction-headphones-open-ear-wireless-sports-headsets-bluetooth-5-0-light-weight-bone-conduction-headphones-for-sports.html,45.0,65,Razer Opus Active Noise Cancelling ANC Wireless Headphones: THX Audio Tuning - 25 Hr Battery - Bluetooth & 3.5mm Jack Compatible - Auto Play/Auto Pause - Carrying Case Included - Classic Black,${env.wa_shopping_url}razer-opus-active-noise-cancelling-anc-wireless-headphones-thx-audio-tuning-25-hr-battery-bluetooth-3-5mm-jack-compatible-auto-play-auto-pause-carrying-case-included-classic-black.html,39.86,65,12,12,5.140000000000001,0,0.11422222222222224,0.0
price_coverage,Over-Ear Headphones,1.0,Srhythm NC35 Noise Cancelling Headphones Real Over Ear Wireless Lightweight Durable Foldable Bluetooth Headset Bundles with Protein Leather Earpads Replacement Memory Foam Cushions,${env.wa_shopping_url}srhythm-nc35-noise-cancelling-headphones-real-over-ear-wireless-lightweight-durable-foldable-bluetooth-headset-bundles-with-protein-leather-earpads-replacement-memory-foam-cushions.html,79.99,100,Denon AH-D5200 Over-Ear Headphones,${env.wa_shopping_url}denon-ah-d5200-over-ear-headphones.html,699.0,100,1,3,619.01,0,0.8855650929899856,0.0
price_coverage,Over-Ear Headphones,1.0,SONY WH1000XM3 Bluetooth Wireless Noise Canceling Headphones Silver WH-1000XM3/S (Renewed),${env.wa_shopping_url}sony-wh1000xm3-bluetooth-wireless-noise-canceling-headphones-silver-wh-1000xm3-s-renewed.html,244.97,87,COUGAR VM410 Ultra Lightweight Over-Ear Headset,${env.wa_shopping_url}cougar-vm410-ultra-lightweight-over-ear-headset.html,49.4,87,12,3,195.57,0,0.7983426542025553,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,"Virtual Reality Headset, 3D VR Glasses with 3D Headphones & Gift Remote for Android/iOS, VR Headset for Samsung Galaxy S8 S7 S6 Edge Note 8 5, iPhone X 8 7 6 6S Plus & Other 4.0-6.4"" Cellphones",${env.wa_shopping_url}virtual-reality-headset-3d-vr-glasses-with-3d-headphones-gift-remote-for-android-ios-vr-headset-for-samsung-galaxy-s8-s7-s6-edge-note-8-5-iphone-x-8-7-6-6s-plus-other-4-0-6-4-cellphones.html,123.99,20,"VR Headset, VR 3D Virtual Reality Headset for Movies and Games VR Glasses Goggles Compatible with iPhone & Android Phone, 2K Anti-Blue Lenses, Adjustable Pupil & Object Distance, Lightweight",${env.wa_shopping_url}vr-headset-vr-3d-virtual-reality-headset-for-movies-and-games-vr-glasses-goggles-compatible-with-iphone-android-phone-2k-anti-blue-lenses-adjustable-pupil-object-distance-lightweight.html,31.99,20,1,3,92.0,0,0.7419953222034036,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,Skywin Portable Travel Hard Case for Oculus Quest VR Headset and Quest Controllers - Compatible with Oculus Quest,${env.wa_shopping_url}skywin-portable-travel-hard-case-for-oculus-quest-vr-headset-and-quest-controllers-compatible-with-oculus-quest.html,25.99,63,"Table Tennis Paddle Grip Handle Compatible for Oculus Quest 2 Ping Pong Paddle Accessories, Restore Realistic Play Table Tennis Feeling, 1 Pack (Right Hand) White",${env.wa_shopping_url}table-tennis-paddle-grip-handle-compatible-for-oculus-quest-2-ping-pong-paddle-accessories-restore-realistic-play-table-tennis-feeling-1-pack-right-hand-white.html,15.99,63,12,12,9.999999999999998,0,0.3847633705271258,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,Coby CVG-01-EB Virtual Reality Goggles with Metal Earbuds,${env.wa_shopping_url}coby-cvg-01-eb-virtual-reality-goggles-with-metal-earbuds.html,4.99,60,Virtual Reality Headset for Phones VR Headset with Remote Control 3D Glasses for Movies & Games Bluetooth VR Glasses with Wireless Headset for iPhone/ Samsung Compatible for iOS / Android (White),${env.wa_shopping_url}virtual-reality-headset-for-phones-vr-headset-with-remote-control-3d-glasses-for-movies-games-bluetooth-vr-glasses-with-wireless-headset-for-iphone-samsung-compatible-for-ios-android-white.html,125.98,60,1,1,120.99000000000001,0,0.9603905381806637,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,VR Headset for iPhone and Android Phones - Virtual Reality Goggles | Comfortable & Adjustable VR Glasses | Play Your Best Mobile 3D Games 360 Movies - Great Gift for Kids and Adults | Cat,${env.wa_shopping_url}vr-headset-for-iphone-and-android-phones-virtual-reality-goggles-comfortable-adjustable-vr-glasses-play-your-best-mobile-3d-games-360-movies-great-gift-for-kids-and-adults-cat.html,22.95,100,LICHIFIT Halo Strap Headband Adjustable Head Strap Belt for Oculus Quest2 VR Glasses Virtual Reality Accessories,${env.wa_shopping_url}lichifit-halo-strap-headband-adjustable-head-strap-belt-for-oculus-quest2-vr-glasses-virtual-reality-accessories.html,31.99,100,1,2,9.04,0,0.28258830884651454,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,VR Headset for iPhone and Android Phones - Virtual Reality Goggles | Comfortable & Adjustable VR Glasses | Play Your Best Mobile 3D Games 360 Movies - Great Gift for Kids and Adults | Cat,${env.wa_shopping_url}vr-headset-for-iphone-and-android-phones-virtual-reality-goggles-comfortable-adjustable-vr-glasses-play-your-best-mobile-3d-games-360-movies-great-gift-for-kids-and-adults-cat.html,22.95,100,LTGEM EVA Hard Case for VR Headset Universal Virtual Reality Goggles - Travel Protective Carrying Storage Bag,${env.wa_shopping_url}ltgem-eva-hard-case-for-vr-headset-universal-virtual-reality-goggles-travel-protective-carrying-storage-bag.html,15.99,100,1,1,6.959999999999999,0,0.3032679738562091,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,VR Headset for iPhone and Android Phones - Virtual Reality Goggles | Comfortable & Adjustable VR Glasses | Play Your Best Mobile 3D Games 360 Movies - Great Gift for Kids and Adults | Cat,${env.wa_shopping_url}vr-headset-for-iphone-and-android-phones-virtual-reality-goggles-comfortable-adjustable-vr-glasses-play-your-best-mobile-3d-games-360-movies-great-gift-for-kids-and-adults-cat.html,22.95,100,HTC VIVE Virtual Reality System (Renewed),${env.wa_shopping_url}htc-vive-virtual-reality-system-renewed.html,46.99,100,1,5,24.040000000000003,0,0.511598212385614,0.0
price_coverage,Virtual Reality (VR) Headsets,1.0,"Samsung Gear VR (2016) - GS7s, Note 5, GS6s (US Version w/ Warranty - Discontinued by Manufacturer by Manufacturer)",${env.wa_shopping_url}samsung-gear-vr-2016-gs7s-note-5-gs6s-us-version-w-warranty-discontinued-by-manufacturer-by-manufacturer.html,59.0,82,"OQLINK Oculus Quest 2 Link Cable 16ft(5M), USB Type C to C, USB 3.2 Gen1 5Gbps/3A, Bonus Lens Cover and Microfiber Cloth, Oculus Link Cable with High Speed Data Transfer & Fast Charging",${env.wa_shopping_url}oqlink-oculus-quest-2-link-cable-16ft-5m-usb-type-c-to-c-usb-3-2-gen1-5gbps-3a-bonus-lens-cover-and-microfiber-cloth-oculus-link-cable-with-high-speed-data-transfer-fast-charging.html,21.95,82,12,12,37.05,0,0.6279661016949152,0.0
